phase_name,Zn,Mg,Cu
BCC_A2+FCC_A1+LAVES_C15,32,11,57
BCC_A2+LAVES_C15,32,12,56
BCC_A2+FCC_A1+LAVES_C15,32,13,55
BCC_A2+FCC_A1+LAVES_C15,32,14,54
BCC_A2+LAVES_C15,32,15,53
BCC_A2+LAVES_C15,32,16,52
BCC_A2+LAVES_C15,32,17,51
BCC_A2+LAVES_C15,32,18,50
BCC_A2+LAVES_C15,32,19,49
BCC_A2+LAVES_C15,32,20,48
BCC_A2+LAVES_C15,32,21,47
BCC_A2+LAVES_C15,32,22,46
BCC_A2+LAVES_C15,32,23,45
BCC_A2+LAVES_C15,32,24,44
BCC_A2+LAVES_C15,32,25,43
BCC_A2+LAVES_C15,32,26,42
BCC_A2+LAVES_C15,32,27,41
BCC_A2+LAVES_C15,32,28,40
BCC_A2+LAVES_C15,32,29,39
BCC_A2+LAVES_C15,32,30,38
BCC_A2+LAVES_C15,32,31,37
BCC_A2+LAVES_C15,32,32,36
LAVES_C15+LIQUID,32,33,35
LAVES_C15+LIQUID,32,34,34
LAVES_C15+LIQUID,32,35,33
LAVES_C15+LIQUID,32,36,32
LAVES_C15+LIQUID,32,37,31
LAVES_C15+LIQUID,32,38,30
LAVES_C15+LIQUID,32,39,29
LAVES_C15+LIQUID,32,40,28
LAVES_C15+LIQUID,32,41,27
LAVES_C15+LIQUID,32,42,26
LAVES_C15+LIQUID,32,43,25
LAVES_C15+LIQUID,32,44,24
LAVES_C15+LIQUID,32,45,23
LAVES_C15+LIQUID,32,46,22
LAVES_C15+LIQUID,32,47,21
LAVES_C15+LIQUID,32,48,20
LAVES_C15+LIQUID,32,49,19
LAVES_C15+LIQUID,32,50,18
LAVES_C15+LIQUID,32,51,17
LAVES_C15+LIQUID,32,52,16
LAVES_C15+LIQUID,32,53,15
LAVES_C15+LIQUID,32,54,14
LAVES_C15+LIQUID,32,55,13
LAVES_C15+LIQUID,32,56,12
LAVES_C15+LIQUID,32,57,11
LIQUID,32,58,10
LIQUID,32,59,9
LIQUID,32,60,8
LIQUID,32,61,7
LIQUID,32,62,6
LIQUID,32,63,5
LIQUID,32,64,4
LIQUID,32,65,3
LIQUID,32,66,2
LIQUID,32,67,1
LIQUID,32,68,0
FCC_A1,31,0,69
FCC_A1,31,1,68
FCC_A1,31,2,67
FCC_A1+LAVES_C15,31,3,66
FCC_A1+LAVES_C15,31,4,65
FCC_A1+LAVES_C15,31,5,64
FCC_A1+LAVES_C15,31,6,63
FCC_A1+LAVES_C15,31,7,62
BCC_A2+FCC_A1+LAVES_C15,31,8,61
BCC_A2+FCC_A1+LAVES_C15,31,9,60
BCC_A2+FCC_A1+LAVES_C15,31,10,59
BCC_A2+FCC_A1+LAVES_C15,31,11,58
BCC_A2+FCC_A1+LAVES_C15,31,12,57
BCC_A2+FCC_A1+LAVES_C15,31,13,56
BCC_A2+FCC_A1+LAVES_C15,31,14,55
BCC_A2+FCC_A1+LAVES_C15,31,15,54
BCC_A2+FCC_A1+LAVES_C15,31,16,53
BCC_A2+LAVES_C15,31,17,52
BCC_A2+LAVES_C15,31,18,51
BCC_A2+LAVES_C15,31,19,50
BCC_A2+LAVES_C15,31,20,49
BCC_A2+LAVES_C15,31,21,48
BCC_A2+LAVES_C15,31,22,47
BCC_A2+LAVES_C15,31,23,46
BCC_A2+LAVES_C15,31,24,45
BCC_A2+LAVES_C15,31,25,44
BCC_A2+LAVES_C15,31,26,43
BCC_A2+LAVES_C15,31,27,42
BCC_A2+LAVES_C15,31,28,41
BCC_A2+LAVES_C15,31,29,40
BCC_A2+LAVES_C15,31,30,39
BCC_A2+LAVES_C15,31,31,38
LAVES_C15+LIQUID,31,32,37
LAVES_C15+LIQUID,31,33,36
LAVES_C15+LIQUID,31,34,35
LAVES_C15+LIQUID,31,35,34
LAVES_C15+LIQUID,31,36,33
LAVES_C15+LIQUID,31,37,32
LAVES_C15+LIQUID,31,38,31
LAVES_C15+LIQUID,31,39,30
LAVES_C15+LIQUID,31,40,29
LAVES_C15+LIQUID,31,41,28
LAVES_C15+LIQUID,31,42,27
LAVES_C15+LIQUID,31,43,26
LAVES_C15+LIQUID,31,44,25
LAVES_C15+LIQUID,31,45,24
LAVES_C15+LIQUID,31,46,23
LAVES_C15+LIQUID,31,47,22
LAVES_C15+LIQUID,31,48,21
LAVES_C15+LIQUID,31,49,20
LAVES_C15+LIQUID,31,50,19
LAVES_C15+LIQUID,31,51,18
LAVES_C15+LIQUID,31,52,17
LAVES_C15+LIQUID,31,53,16
LAVES_C15+LIQUID,31,54,15
LAVES_C15+LIQUID,31,55,14
LAVES_C15+LIQUID,31,56,13
LAVES_C15+LIQUID,31,57,12
LIQUID,31,58,11
LIQUID,31,59,10
LIQUID,31,60,9
LIQUID,31,61,8
LIQUID,31,62,7
LIQUID,31,63,6
LIQUID,31,64,5
LIQUID,31,65,4
LIQUID,31,66,3
LIQUID,31,67,2
LIQUID,31,68,1
LIQUID,31,69,0
FCC_A1,30,0,70
FCC_A1,30,1,69
FCC_A1,30,2,68
FCC_A1+LAVES_C15,30,3,67
FCC_A1+LAVES_C15,30,4,66
FCC_A1+LAVES_C15,30,5,65
FCC_A1+LAVES_C15,30,6,64
FCC_A1+LAVES_C15,30,7,63
FCC_A1+LAVES_C15,30,8,62
BCC_A2+FCC_A1+LAVES_C15,30,9,61
BCC_A2+FCC_A1+LAVES_C15,30,10,60
BCC_A2+FCC_A1+LAVES_C15,30,11,59
BCC_A2+FCC_A1+LAVES_C15,30,12,58
BCC_A2+FCC_A1+LAVES_C15,30,13,57
BCC_A2+FCC_A1+LAVES_C15,30,14,56
BCC_A2+FCC_A1+LAVES_C15,30,15,55
BCC_A2+FCC_A1+LAVES_C15,30,16,54
BCC_A2+LAVES_C15,30,17,53
BCC_A2+LAVES_C15,30,18,52
BCC_A2+LAVES_C15,30,19,51
BCC_A2+LAVES_C15,30,20,50
BCC_A2+LAVES_C15,30,21,49
BCC_A2+LAVES_C15,30,22,48
BCC_A2+LAVES_C15,30,23,47
BCC_A2+LAVES_C15,30,24,46
BCC_A2+LAVES_C15,30,25,45
BCC_A2+LAVES_C15,30,26,44
BCC_A2+LAVES_C15,30,27,43
BCC_A2+LAVES_C15,30,28,42
BCC_A2+LAVES_C15,30,29,41
BCC_A2+LAVES_C15,30,30,40
BCC_A2+LAVES_C15,30,31,39
BCC_A2+LAVES_C15,30,32,38
LAVES_C15+LIQUID,30,33,37
LAVES_C15+LIQUID,30,34,36
LAVES_C15+LIQUID,30,35,35
LAVES_C15+LIQUID,30,36,34
LAVES_C15+LIQUID,30,37,33
LAVES_C15+LIQUID,30,38,32
LAVES_C15+LIQUID,30,39,31
LAVES_C15+LIQUID,30,40,30
LAVES_C15+LIQUID,30,41,29
LAVES_C15+LIQUID,30,42,28
LAVES_C15+LIQUID,30,43,27
LAVES_C15+LIQUID,30,44,26
LAVES_C15+LIQUID,30,45,25
LAVES_C15+LIQUID,30,46,24
LAVES_C15+LIQUID,30,47,23
LAVES_C15+LIQUID,30,48,22
LAVES_C15+LIQUID,30,49,21
LAVES_C15+LIQUID,30,50,20
LAVES_C15+LIQUID,30,51,19
LAVES_C15+LIQUID,30,52,18
LAVES_C15+LIQUID,30,53,17
LAVES_C15+LIQUID,30,54,16
LAVES_C15+LIQUID,30,55,15
LAVES_C15+LIQUID,30,56,14
LAVES_C15+LIQUID,30,57,13
LAVES_C15+LIQUID,30,58,12
LIQUID,30,59,11
LIQUID,30,60,10
LIQUID,30,61,9
LIQUID,30,62,8
LIQUID,30,63,7
LIQUID,30,64,6
LIQUID,30,65,5
LIQUID,30,66,4
LIQUID,30,67,3
LIQUID,30,68,2
LIQUID,30,69,1
LIQUID,30,70,0
FCC_A1,29,0,71
FCC_A1,29,1,70
FCC_A1,29,2,69
FCC_A1+LAVES_C15,29,3,68
FCC_A1+LAVES_C15,29,4,67
FCC_A1+LAVES_C15,29,5,66
FCC_A1+LAVES_C15,29,6,65
FCC_A1+LAVES_C15,29,7,64
FCC_A1+LAVES_C15,29,8,63
FCC_A1+LAVES_C15,29,9,62
BCC_A2+FCC_A1+LAVES_C15,29,10,61
BCC_A2+FCC_A1+LAVES_C15,29,11,60
BCC_A2+FCC_A1+LAVES_C15,29,12,59
FCC_A1+LAVES_C15,29,13,58
BCC_A2+FCC_A1+LAVES_C15,29,14,57
BCC_A2+FCC_A1+LAVES_C15,29,15,56
BCC_A2+FCC_A1+LAVES_C15,29,16,55
BCC_A2+FCC_A1+LAVES_C15,29,17,54
BCC_A2+LAVES_C15,29,18,53
BCC_A2+LAVES_C15,29,19,52
BCC_A2+LAVES_C15,29,20,51
BCC_A2+LAVES_C15,29,21,50
BCC_A2+LAVES_C15,29,22,49
BCC_A2+LAVES_C15,29,23,48
BCC_A2+LAVES_C15,29,24,47
BCC_A2+LAVES_C15,29,25,46
BCC_A2+LAVES_C15,29,26,45
BCC_A2+LAVES_C15,29,27,44
BCC_A2+LAVES_C15,29,28,43
BCC_A2+LAVES_C15,29,29,42
BCC_A2+LAVES_C15,29,30,41
BCC_A2+LAVES_C15,29,31,40
BCC_A2+LAVES_C15,29,32,39
BCC_A2+LAVES_C15,29,33,38
LAVES_C15+LIQUID,29,34,37
LAVES_C15+LIQUID,29,35,36
LAVES_C15+LIQUID,29,36,35
LAVES_C15+LIQUID,29,37,34
LAVES_C15+LIQUID,29,38,33
LAVES_C15+LIQUID,29,39,32
LAVES_C15+LIQUID,29,40,31
LAVES_C15+LIQUID,29,41,30
LAVES_C15+LIQUID,29,42,29
LAVES_C15+LIQUID,29,43,28
LAVES_C15+LIQUID,29,44,27
LAVES_C15+LIQUID,29,45,26
LAVES_C15+LIQUID,29,46,25
LAVES_C15+LIQUID,29,47,24
LAVES_C15+LIQUID,29,48,23
LAVES_C15+LIQUID,29,49,22
LAVES_C15+LIQUID,29,50,21
LAVES_C15+LIQUID,29,51,20
LAVES_C15+LIQUID,29,52,19
LAVES_C15+LIQUID,29,53,18
LAVES_C15+LIQUID,29,54,17
LAVES_C15+LIQUID,29,55,16
LAVES_C15+LIQUID,29,56,15
LAVES_C15+LIQUID,29,57,14
LAVES_C15+LIQUID,29,58,13
LIQUID,29,59,12
LIQUID,29,60,11
LIQUID,29,61,10
LIQUID,29,62,9
LIQUID,29,63,8
LIQUID,29,64,7
LIQUID,29,65,6
LIQUID,29,66,5
LIQUID,29,67,4
LIQUID,29,68,3
LIQUID,29,69,2
LIQUID,29,70,1
LIQUID,29,71,0
FCC_A1,28,0,72
FCC_A1,28,1,71
FCC_A1,28,2,70
FCC_A1+LAVES_C15,28,3,69
FCC_A1+LAVES_C15,28,4,68
FCC_A1+LAVES_C15,28,5,67
FCC_A1+LAVES_C15,28,6,66
FCC_A1+LAVES_C15,28,7,65
FCC_A1+LAVES_C15,28,8,64
FCC_A1+LAVES_C15,28,9,63
FCC_A1+LAVES_C15,28,10,62
FCC_A1+LAVES_C15,28,11,61
FCC_A1+LAVES_C15,28,12,60
FCC_A1+LAVES_C15,28,13,59
FCC_A1+LAVES_C15,28,14,58
BCC_A2+FCC_A1+LAVES_C15,28,15,57
BCC_A2+FCC_A1+LAVES_C15,28,16,56
BCC_A2+FCC_A1+LAVES_C15,28,17,55
BCC_A2+FCC_A1+LAVES_C15,28,18,54
BCC_A2+LAVES_C15,28,19,53
BCC_A2+LAVES_C15,28,20,52
BCC_A2+LAVES_C15,28,21,51
BCC_A2+LAVES_C15,28,22,50
BCC_A2+LAVES_C15,28,23,49
BCC_A2+LAVES_C15,28,24,48
BCC_A2+LAVES_C15,28,25,47
BCC_A2+LAVES_C15,28,26,46
BCC_A2+LAVES_C15,28,27,45
BCC_A2+LAVES_C15,28,28,44
BCC_A2+LAVES_C15,28,29,43
BCC_A2+LAVES_C15,28,30,42
BCC_A2+LAVES_C15,28,31,41
BCC_A2+LAVES_C15,28,32,40
BCC_A2+LAVES_C15,28,33,39
LAVES_C15+LIQUID,28,34,38
LAVES_C15+LIQUID,28,35,37
LAVES_C15+LIQUID,28,36,36
LAVES_C15+LIQUID,28,37,35
LAVES_C15+LIQUID,28,38,34
LAVES_C15+LIQUID,28,39,33
LAVES_C15+LIQUID,28,40,32
LAVES_C15+LIQUID,28,41,31
LAVES_C15+LIQUID,28,42,30
LAVES_C15+LIQUID,28,43,29
LAVES_C15+LIQUID,28,44,28
LAVES_C15+LIQUID,28,45,27
LAVES_C15+LIQUID,28,46,26
LAVES_C15+LIQUID,28,47,25
LAVES_C15+LIQUID,28,48,24
LAVES_C15+LIQUID,28,49,23
LAVES_C15+LIQUID,28,50,22
LAVES_C15+LIQUID,28,51,21
LAVES_C15+LIQUID,28,52,20
LAVES_C15+LIQUID,28,53,19
LAVES_C15+LIQUID,28,54,18
LAVES_C15+LIQUID,28,55,17
LAVES_C15+LIQUID,28,56,16
LAVES_C15+LIQUID,28,57,15
LAVES_C15+LIQUID,28,58,14
LAVES_C15+LIQUID,28,59,13
LIQUID,28,60,12
LIQUID,28,61,11
LIQUID,28,62,10
LIQUID,28,63,9
LIQUID,28,64,8
LIQUID,28,65,7
LIQUID,28,66,6
LIQUID,28,67,5
LIQUID,28,68,4
LIQUID,28,69,3
LIQUID,28,70,2
LIQUID,28,71,1
LIQUID,28,72,0
FCC_A1,27,0,73
FCC_A1,27,1,72
FCC_A1+LAVES_C15,27,2,71
FCC_A1+LAVES_C15,27,3,70
FCC_A1+LAVES_C15,27,4,69
FCC_A1+LAVES_C15,27,5,68
FCC_A1+LAVES_C15,27,6,67
FCC_A1+LAVES_C15,27,7,66
FCC_A1+LAVES_C15,27,8,65
FCC_A1+LAVES_C15,27,9,64
FCC_A1+LAVES_C15,27,10,63
FCC_A1+LAVES_C15,27,11,62
FCC_A1+LAVES_C15,27,12,61
FCC_A1+LAVES_C15,27,13,60
FCC_A1+LAVES_C15,27,14,59
FCC_A1+LAVES_C15,27,15,58
FCC_A1+LAVES_C15,27,16,57
FCC_A1+LAVES_C15,27,17,56
FCC_A1+LAVES_C15,27,18,55
FCC_A1+LAVES_C15,27,19,54
FCC_A1+LAVES_C15,27,20,53
FCC_A1+LAVES_C15,27,21,52
BCC_A2+LAVES_C15,27,22,51
BCC_A2+LAVES_C15,27,23,50
BCC_A2+LAVES_C15,27,24,49
BCC_A2+LAVES_C15,27,25,48
BCC_A2+LAVES_C15,27,26,47
BCC_A2+LAVES_C15,27,27,46
BCC_A2+LAVES_C15,27,28,45
BCC_A2+LAVES_C15,27,29,44
BCC_A2+LAVES_C15,27,30,43
BCC_A2+LAVES_C15,27,31,42
LAVES_C15+LIQUID,27,32,41
LAVES_C15+LIQUID,27,33,40
LAVES_C15+LIQUID,27,34,39
LAVES_C15+LIQUID,27,35,38
LAVES_C15+LIQUID,27,36,37
LAVES_C15+LIQUID,27,37,36
LAVES_C15+LIQUID,27,38,35
LAVES_C15+LIQUID,27,39,34
LAVES_C15+LIQUID,27,40,33
LAVES_C15+LIQUID,27,41,32
LAVES_C15+LIQUID,27,42,31
LAVES_C15+LIQUID,27,43,30
LAVES_C15+LIQUID,27,44,29
LAVES_C15+LIQUID,27,45,28
LAVES_C15+LIQUID,27,46,27
LAVES_C15+LIQUID,27,47,26
LAVES_C15+LIQUID,27,48,25
LAVES_C15+LIQUID,27,49,24
LAVES_C15+LIQUID,27,50,23
LAVES_C15+LIQUID,27,51,22
LAVES_C15+LIQUID,27,52,21
LAVES_C15+LIQUID,27,53,20
LAVES_C15+LIQUID,27,54,19
LAVES_C15+LIQUID,27,55,18
LAVES_C15+LIQUID,27,56,17
LAVES_C15+LIQUID,27,57,16
LAVES_C15+LIQUID,27,58,15
LAVES_C15+LIQUID,27,59,14
LAVES_C15+LIQUID,27,60,13
LIQUID,27,61,12
LIQUID,27,62,11
LIQUID,27,63,10
LIQUID,27,64,9
LIQUID,27,65,8
LIQUID,27,66,7
LIQUID,27,67,6
LIQUID,27,68,5
LIQUID,27,69,4
LIQUID,27,70,3
LIQUID,27,71,2
LIQUID,27,72,1
LIQUID,27,73,0
FCC_A1,26,0,74
FCC_A1,26,1,73
FCC_A1+LAVES_C15,26,2,72
FCC_A1+LAVES_C15,26,3,71
FCC_A1+LAVES_C15,26,4,70
FCC_A1+LAVES_C15,26,5,69
FCC_A1+LAVES_C15,26,6,68
FCC_A1+LAVES_C15,26,7,67
FCC_A1+LAVES_C15,26,8,66
FCC_A1+LAVES_C15,26,9,65
FCC_A1+LAVES_C15,26,10,64
FCC_A1+LAVES_C15,26,11,63
FCC_A1+LAVES_C15,26,12,62
FCC_A1+LAVES_C15,26,13,61
FCC_A1+LAVES_C15,26,14,60
FCC_A1+LAVES_C15,26,15,59
FCC_A1+LAVES_C15,26,16,58
FCC_A1+LAVES_C15,26,17,57
FCC_A1+LAVES_C15,26,18,56
FCC_A1+LAVES_C15,26,19,55
FCC_A1+LAVES_C15,26,20,54
FCC_A1+LAVES_C15,26,21,53
FCC_A1+LAVES_C15,26,22,52
BCC_A2+FCC_A1+LAVES_C15,26,23,51
BCC_A2+FCC_A1+LAVES_C15,26,24,50
BCC_A2+FCC_A1+LAVES_C15,26,25,49
BCC_A2+LAVES_C15,26,26,48
BCC_A2+LAVES_C15,26,27,47
BCC_A2+LAVES_C15,26,28,46
BCC_A2+LAVES_C15,26,29,45
BCC_A2+LAVES_C15,26,30,44
BCC_A2+LAVES_C15,26,31,43
LAVES_C15+LIQUID,26,32,42
LAVES_C15+LIQUID,26,33,41
LAVES_C15+LIQUID,26,34,40
LAVES_C15+LIQUID,26,35,39
LAVES_C15+LIQUID,26,36,38
LAVES_C15+LIQUID,26,37,37
LAVES_C15+LIQUID,26,38,36
LAVES_C15+LIQUID,26,39,35
LAVES_C15+LIQUID,26,40,34
LAVES_C15+LIQUID,26,41,33
LAVES_C15+LIQUID,26,42,32
LAVES_C15+LIQUID,26,43,31
LAVES_C15+LIQUID,26,44,30
LAVES_C15+LIQUID,26,45,29
LAVES_C15+LIQUID,26,46,28
LAVES_C15+LIQUID,26,47,27
LAVES_C15+LIQUID,26,48,26
LAVES_C15+LIQUID,26,49,25
LAVES_C15+LIQUID,26,50,24
LAVES_C15+LIQUID,26,51,23
LAVES_C15+LIQUID,26,52,22
LAVES_C15+LIQUID,26,53,21
LAVES_C15+LIQUID,26,54,20
LAVES_C15+LIQUID,26,55,19
LAVES_C15+LIQUID,26,56,18
LAVES_C15+LIQUID,26,57,17
LAVES_C15+LIQUID,26,58,16
LAVES_C15+LIQUID,26,59,15
LAVES_C15+LIQUID,26,60,14
LAVES_C15+LIQUID,26,61,13
LIQUID,26,62,12
LIQUID,26,63,11
LIQUID,26,64,10
LIQUID,26,65,9
LIQUID,26,66,8
LIQUID,26,67,7
LIQUID,26,68,6
LIQUID,26,69,5
LIQUID,26,70,4
LIQUID,26,71,3
LIQUID,26,72,2
LIQUID,26,73,1
LIQUID,26,74,0
FCC_A1,25,0,75
FCC_A1,25,1,74
FCC_A1,25,2,73
FCC_A1+LAVES_C15,25,3,72
FCC_A1+LAVES_C15,25,4,71
FCC_A1+LAVES_C15,25,5,70
FCC_A1+LAVES_C15,25,6,69
FCC_A1+LAVES_C15,25,7,68
FCC_A1+LAVES_C15,25,8,67
FCC_A1+LAVES_C15,25,9,66
FCC_A1+LAVES_C15,25,10,65
FCC_A1+LAVES_C15,25,11,64
FCC_A1+LAVES_C15,25,12,63
FCC_A1+LAVES_C15,25,13,62
FCC_A1+LAVES_C15,25,14,61
FCC_A1+LAVES_C15,25,15,60
FCC_A1+LAVES_C15,25,16,59
FCC_A1+LAVES_C15,25,17,58
FCC_A1+LAVES_C15,25,18,57
FCC_A1+LAVES_C15,25,19,56
FCC_A1+LAVES_C15,25,20,55
FCC_A1+LAVES_C15,25,21,54
FCC_A1+LAVES_C15,25,22,53
FCC_A1+LAVES_C15,25,23,52
BCC_A2+FCC_A1+LAVES_C15,25,24,51
BCC_A2+FCC_A1+LAVES_C15,25,25,50
BCC_A2+FCC_A1+LAVES_C15,25,26,49
BCC_A2+LAVES_C15,25,27,48
BCC_A2+LAVES_C15,25,28,47
BCC_A2+LAVES_C15,25,29,46
BCC_A2+LAVES_C15,25,30,45
BCC_A2+LAVES_C15,25,31,44
BCC_A2+LAVES_C15,25,32,43
LAVES_C15+LIQUID,25,33,42
LAVES_C15+LIQUID,25,34,41
LAVES_C15+LIQUID,25,35,40
LAVES_C15+LIQUID,25,36,39
LAVES_C15+LIQUID,25,37,38
LAVES_C15+LIQUID,25,38,37
LAVES_C15+LIQUID,25,39,36
LAVES_C15+LIQUID,25,40,35
LAVES_C15+LIQUID,25,41,34
LAVES_C15+LIQUID,25,42,33
LAVES_C15+LIQUID,25,43,32
LAVES_C15+LIQUID,25,44,31
LAVES_C15+LIQUID,25,45,30
LAVES_C15+LIQUID,25,46,29
LAVES_C15+LIQUID,25,47,28
LAVES_C15+LIQUID,25,48,27
LAVES_C15+LIQUID,25,49,26
LAVES_C15+LIQUID,25,50,25
LAVES_C15+LIQUID,25,51,24
LAVES_C15+LIQUID,25,52,23
LAVES_C15+LIQUID,25,53,22
LAVES_C15+LIQUID,25,54,21
LAVES_C15+LIQUID,25,55,20
LAVES_C15+LIQUID,25,56,19
LAVES_C15+LIQUID,25,57,18
LAVES_C15+LIQUID,25,58,17
LAVES_C15+LIQUID,25,59,16
LAVES_C15+LIQUID,25,60,15
LAVES_C15+LIQUID,25,61,14
LIQUID,25,62,13
LIQUID,25,63,12
LIQUID,25,64,11
LIQUID,25,65,10
LIQUID,25,66,9
LIQUID,25,67,8
LIQUID,25,68,7
LIQUID,25,69,6
LIQUID,25,70,5
LIQUID,25,71,4
LIQUID,25,72,3
LIQUID,25,73,2
LIQUID,25,74,1
LIQUID,25,75,0
FCC_A1,24,0,76
FCC_A1,24,1,75
FCC_A1,24,2,74
FCC_A1+LAVES_C15,24,3,73
FCC_A1+LAVES_C15,24,4,72
FCC_A1+LAVES_C15,24,5,71
FCC_A1+LAVES_C15,24,6,70
FCC_A1+LAVES_C15,24,7,69
FCC_A1+LAVES_C15,24,8,68
FCC_A1+LAVES_C15,24,9,67
FCC_A1+LAVES_C15,24,10,66
FCC_A1+LAVES_C15,24,11,65
FCC_A1+LAVES_C15,24,12,64
FCC_A1+LAVES_C15,24,13,63
FCC_A1+LAVES_C15,24,14,62
FCC_A1+LAVES_C15,24,15,61
FCC_A1+LAVES_C15,24,16,60
FCC_A1+LAVES_C15,24,17,59
FCC_A1+LAVES_C15,24,18,58
FCC_A1+LAVES_C15,24,19,57
FCC_A1+LAVES_C15,24,20,56
FCC_A1+LAVES_C15,24,21,55
FCC_A1+LAVES_C15,24,22,54
FCC_A1+LAVES_C15,24,23,53
FCC_A1+LAVES_C15,24,24,52
BCC_A2+FCC_A1+LAVES_C15,24,25,51
BCC_A2+FCC_A1+LAVES_C15,24,26,50
BCC_A2+FCC_A1+LAVES_C15,24,27,49
BCC_A2+LAVES_C15,24,28,48
BCC_A2+LAVES_C15,24,29,47
BCC_A2+LAVES_C15,24,30,46
BCC_A2+LAVES_C15,24,31,45
BCC_A2+LAVES_C15,24,32,44
LAVES_C15+LIQUID,24,33,43
LAVES_C15+LIQUID,24,34,42
LAVES_C15+LIQUID,24,35,41
LAVES_C15+LIQUID,24,36,40
LAVES_C15+LIQUID,24,37,39
LAVES_C15+LIQUID,24,38,38
LAVES_C15+LIQUID,24,39,37
LAVES_C15+LIQUID,24,40,36
LAVES_C15+LIQUID,24,41,35
LAVES_C15+LIQUID,24,42,34
LAVES_C15+LIQUID,24,43,33
LAVES_C15+LIQUID,24,44,32
LAVES_C15+LIQUID,24,45,31
LAVES_C15+LIQUID,24,46,30
LAVES_C15+LIQUID,24,47,29
LAVES_C15+LIQUID,24,48,28
LAVES_C15+LIQUID,24,49,27
LAVES_C15+LIQUID,24,50,26
LAVES_C15+LIQUID,24,51,25
LAVES_C15+LIQUID,24,52,24
LAVES_C15+LIQUID,24,53,23
LAVES_C15+LIQUID,24,54,22
LAVES_C15+LIQUID,24,55,21
LAVES_C15+LIQUID,24,56,20
LAVES_C15+LIQUID,24,57,19
LAVES_C15+LIQUID,24,58,18
LAVES_C15+LIQUID,24,59,17
LAVES_C15+LIQUID,24,60,16
LAVES_C15+LIQUID,24,61,15
LAVES_C15+LIQUID,24,62,14
LIQUID,24,63,13
LIQUID,24,64,12
LIQUID,24,65,11
LIQUID,24,66,10
LIQUID,24,67,9
LIQUID,24,68,8
LIQUID,24,69,7
LIQUID,24,70,6
LIQUID,24,71,5
LIQUID,24,72,4
LIQUID,24,73,3
LIQUID,24,74,2
LIQUID,24,75,1
LIQUID,24,76,0
FCC_A1,23,0,77
FCC_A1,23,1,76
FCC_A1,23,2,75
FCC_A1+LAVES_C15,23,3,74
FCC_A1+LAVES_C15,23,4,73
FCC_A1+LAVES_C15,23,5,72
FCC_A1+LAVES_C15,23,6,71
FCC_A1+LAVES_C15,23,7,70
FCC_A1+LAVES_C15,23,8,69
FCC_A1+LAVES_C15,23,9,68
FCC_A1+LAVES_C15,23,10,67
FCC_A1+LAVES_C15,23,11,66
FCC_A1+LAVES_C15,23,12,65
FCC_A1+LAVES_C15,23,13,64
FCC_A1+LAVES_C15,23,14,63
FCC_A1+LAVES_C15,23,15,62
FCC_A1+LAVES_C15,23,16,61
FCC_A1+LAVES_C15,23,17,60
FCC_A1+LAVES_C15,23,18,59
FCC_A1+LAVES_C15,23,19,58
FCC_A1+LAVES_C15,23,20,57
FCC_A1+LAVES_C15,23,21,56
FCC_A1+LAVES_C15,23,22,55
FCC_A1+LAVES_C15,23,23,54
FCC_A1+LAVES_C15,23,24,53
FCC_A1+LAVES_C15,23,25,52
FCC_A1+LAVES_C15,23,26,51
FCC_A1+LAVES_C15,23,27,50
FCC_A1+LAVES_C15,23,28,49
BCC_A2+LAVES_C15,23,29,48
BCC_A2+LAVES_C15,23,30,47
BCC_A2+LAVES_C15,23,31,46
LAVES_C15+LIQUID,23,32,45
LAVES_C15+LIQUID,23,33,44
LAVES_C15+LIQUID,23,34,43
LAVES_C15+LIQUID,23,35,42
LAVES_C15+LIQUID,23,36,41
LAVES_C15+LIQUID,23,37,40
LAVES_C15+LIQUID,23,38,39
LAVES_C15+LIQUID,23,39,38
LAVES_C15+LIQUID,23,40,37
LAVES_C15+LIQUID,23,41,36
LAVES_C15+LIQUID,23,42,35
LAVES_C15+LIQUID,23,43,34
LAVES_C15+LIQUID,23,44,33
LAVES_C15+LIQUID,23,45,32
LAVES_C15+LIQUID,23,46,31
LAVES_C15+LIQUID,23,47,30
LAVES_C15+LIQUID,23,48,29
LAVES_C15+LIQUID,23,49,28
LAVES_C15+LIQUID,23,50,27
LAVES_C15+LIQUID,23,51,26
LAVES_C15+LIQUID,23,52,25
LAVES_C15+LIQUID,23,53,24
LAVES_C15+LIQUID,23,54,23
LAVES_C15+LIQUID,23,55,22
LAVES_C15+LIQUID,23,56,21
LAVES_C15+LIQUID,23,57,20
LAVES_C15+LIQUID,23,58,19
LAVES_C15+LIQUID,23,59,18
LAVES_C15+LIQUID,23,60,17
LAVES_C15+LIQUID,23,61,16
LAVES_C15+LIQUID,23,62,15
LIQUID,23,63,14
LIQUID,23,64,13
LIQUID,23,65,12
LIQUID,23,66,11
LIQUID,23,67,10
LIQUID,23,68,9
LIQUID,23,69,8
LIQUID,23,70,7
LIQUID,23,71,6
LIQUID,23,72,5
LIQUID,23,73,4
LIQUID,23,74,3
LIQUID,23,75,2
LIQUID,23,76,1
LIQUID,23,77,0
FCC_A1,22,0,78
FCC_A1,22,1,77
FCC_A1+LAVES_C15,22,2,76
FCC_A1+LAVES_C15,22,3,75
FCC_A1+LAVES_C15,22,4,74
FCC_A1+LAVES_C15,22,5,73
FCC_A1+LAVES_C15,22,6,72
